frame,time_s,proxy_left_clearance_m,proxy_right_clearance_m,proxy_gripper_center_clearance_m,proxy_finger_span_clearance_m,actual_left_finger_box_clearance_m,actual_right_finger_box_clearance_m,actual_any_finger_box_clearance_m,actual_left_tip_box_clearance_m,actual_right_tip_box_clearance_m,rope_com_xy_displacement_m,rope_mid_mean_displacement_m
43,1.4340500000000003,0.04957418102584779,0.06338764685951173,0.050648465340957044,0.04957418102584779,0.0408678762614727,0.0608639121055603,0.0408678762614727,0.0408678762614727,0.0608639121055603,0.0021723415702581406,0.0027882514987140894
44,1.4674000000000003,0.04765859950147569,0.06137157190404832,0.04850733239017427,0.04739915538392961,0.04029674082994461,0.05965188890695572,0.04029674082994461,0.04029674082994461,0.05965188890695572,0.002193543128669262,0.0028351640794426203
45,1.5007500000000003,0.045800283139571546,0.05939786840043962,0.046403422540053724,0.045220307594165204,0.039933495223522186,0.05854901671409607,0.039933495223522186,0.039933495223522186,0.05854901671409607,0.0022147074341773987,0.002881214953958988
46,1.5341000000000002,0.04400477517209947,0.05746892798505723,0.04434082615934312,0.043075695222243665,0.03978452831506729,0.05755990743637085,0.03978452831506729,0.03978452831506729,0.05755990743637085,0.002235598862171173,0.002926276996731758
47,1.5674500000000002,0.04227736551128328,0.055587492471560834,0.042322374468669294,0.04096784401498735,0.039852965623140335,0.05669032037258148,0.039852965623140335,0.039852965623140335,0.05669032037258148,0.002256556414067745,0.0029706561472266912
48,1.6008000000000002,0.04053395200334489,0.05375707108341157,0.040352485662326215,0.038900717681273816,0.04013894498348236,0.05594543367624283,0.04013894498348236,0.04013894498348236,0.05594543367624283,0.0022776443511247635,0.003014560556039214
49,1.6341500000000002,0.03883890021406114,0.05197821516357362,0.03843434858880937,0.03687681216560304,0.04063839465379715,0.05532659962773323,0.04063839465379715,0.04063839465379715,0.05532659962773323,0.002298512728884816,0.0030587685760110617
50,1.6675000000000002,0.03722183365188539,0.050254396682605146,0.03657241124473512,0.034899942165240644,0.041332222521305084,0.05483780801296234,0.041332222521305084,0.041332222521305084,0.05483780801296234,0.002318484243005514,0.003103397088125348
51,1.7008500000000002,0.0356876846011728,0.04859526414237916,0.03477226156555116,0.03297663438878953,0.04207918420433998,0.05449024587869644,0.04207918420433998,0.04207918420433998,0.05449024587869644,0.002339121652767062,0.003146757371723652
52,1.7342000000000002,0.03424293506704271,0.046999357229098676,0.03303857851587236,0.03111022669635713,0.0426824726164341,0.05424526706337929,0.0426824726164341,0.0426824726164341,0.05424526706337929,0.0023594736121594906,0.0031900955364108086
53,1.7675500000000002,0.032893046325072645,0.045350029652938245,0.031376488095149396,0.029304712599143384,0.043026939034461975,0.05403430759906769,0.043026939034461975,0.043026939034461975,0.05403430759906769,0.002378277014940977,0.003233722411096096
54,1.8009000000000002,0.03164287615381181,0.043678104465827344,0.029791563337668775,0.027567334061488508,0.04338602349162102,0.05386178195476532,0.04338602349162102,0.04338602349162102,0.05386178195476532,0.0023971188347786665,0.0032763483468443155
55,1.8342500000000002,0.029955505913123487,0.042070164864882825,0.02819337654672563,0.02590160403214395,0.04371228814125061,0.05372041091322899,0.04371228814125061,0.04377061128616333,0.05372041091322899,0.0024147448129951954,0.0033198485616594553
56,1.8676000000000004,0.028330646043643354,0.04053759533725679,0.02657519612275064,0.024316809659823774,0.04332264885306358,0.053618174046278,0.04332264885306358,0.044295504689216614,0.053618174046278,0.002432184526696801,0.003362068207934499
57,1.9009500000000004,0.026783227508887647,0.03908020961843431,0.025040920412167905,0.022817760294303296,0.04311830550432205,0.05355008691549301,0.04311830550432205,0.044773902744054794,0.05355008691549301,0.0024498857092112303,0.0034042608458548784
58,1.9343000000000004,0.025320406591519712,0.0377037893589586,0.023598171358928083,0.021411943769082425,0.04310015216469765,0.05351704731583595,0.04310015216469765,0.04489201307296753,0.05351704731583595,0.0024676311295479536,0.003446107031777501
59,1.9676500000000003,0.023947808479890226,0.03641153830848634,0.02225315157137811,0.020106039529666303,0.04326699674129486,0.053519900888204575,0.04326699674129486,0.04501257464289665,0.053519900888204575,0.002484549768269062,0.0034879238810390234
60,2.0010000000000003,0.02267223555408418,0.03520890284143388,0.021012700682505964,0.018906548207625745,0.043616075068712234,0.05362823233008385,0.043616075068712234,0.04475000128149986,0.05362823233008385,0.0025012476835399866,0.0035297630820423365
61,2.0343500000000003,0.021504778003320096,0.034104302113875745,0.01988706696592271,0.017823956495150922,0.04408028721809387,0.05387820303440094,0.04408028721809387,0.044510915875434875,0.05387820303440094,0.0025181497912853956,0.0035711878444999456
62,2.0677000000000003,0.02044956717453897,0.03309825021587312,0.01880384195409715,0.016863740568980573,0.04376836121082306,0.054264556616544724,0.04376836121082306,0.04430020973086357,0.054264556616544724,0.0025355026591569185,0.0036126982886344194
63,2.1010500000000003,0.019510525798425077,0.03219498652778566,0.017783179467543958,0.0158859040196985,0.042869795113801956,0.05478304997086525,0.042869795113801956,0.04421917721629143,0.05478304997086525,0.0025525656528770924,0.0036536187399178743
64,2.1344000000000003,0.018694642519578336,0.03139628428779542,0.016369517480954526,0.014956976806744932,0.042117390781641006,0.05542892590165138,0.042117390781641006,0.04430367797613144,0.05542892590165138,0.0025686873123049736,0.003694514511153102
65,2.1677500000000003,0.018005329703912137,0.030707597320899366,0.015004127806052564,0.014156732296571134,0.04151586443185806,0.056198302656412125,0.04151586443185806,0.0445525161921978,0.056198302656412125,0.0025843163020908833,0.0037359034176915884
66,2.2011000000000003,0.01747075427137315,0.03010551590286195,0.01377294543944299,0.013496845548972486,0.041098691523075104,0.05667704716324806,0.041098691523075104,0.04494514316320419,0.05700521171092987,0.002600054256618023,0.003776269732043147
67,2.2344500000000003,0.017505108898505567,0.02867770898900926,0.012989244943484662,0.012881408965215085,0.041348014026880264,0.055182501673698425,0.041348014026880264,0.04484377056360245,0.05534471571445465,0.0026153831277042627,0.0038162663113325834
68,2.2678000000000003,0.017545833772048353,0.0272602360304445,0.01222367171011865,0.012216917758807538,0.04161105677485466,0.053677767515182495,0.04161105677485466,0.04474719613790512,0.053677767515182495,0.0026299741584807634,0.0038558777887374163
69,2.3011500000000003,0.017593185937032102,0.025855481212958692,0.011478304451331495,0.011475696748122571,0.04188757762312889,0.0520063154399395,0.04188757762312889,0.04465509206056595,0.0520063154399395,0.0026444527320563793,0.003894846187904477
70,2.3345000000000002,0.017647478317841886,0.024465657358989118,0.010755646562203763,0.010722145026549695,0.04217756167054176,0.050330985337495804,0.04217756167054176,0.04456726089119911,0.050330985337495804,0.002658901968970895,0.003933561034500599
71,2.3678500000000002,0.01770748901925981,0.023092645740136503,0.010056271737441419,0.009957875644788144,0.04247923940420151,0.04865274950861931,0.04247923940420151,0.0444827564060688,0.04865274950861931,0.0026733316481113434,0.003971841651946306
72,2.4012000000000002,0.017773009425029157,0.02173977676592767,0.009382761603221296,0.00918673682771623,0.042791832238435745,0.0469730868935585,0.042791832238435745,0.04440169781446457,0.0469730868935585,0.002687448402866721,0.004009798634797335
73,2.43455,0.017843421136960386,0.020408745443448423,0.008714142775163053,0.00841069552861154,0.043114472180604935,0.04529307410120964,0.043114472180604935,0.04432306066155434,0.04529307410120964,0.0027012729551643133,0.0040473476983606815
74,2.4679,0.017918750232085584,0.019102811401709913,0.007796860819682477,0.007632728254422544,0.043446410447359085,0.04361420497298241,0.043446410447359085,0.0442468523979187,0.04361420497298241,0.0027152320835739374,0.004084805492311716
75,2.50125,0.01799822930060327,0.017824839388951658,0.006896733826026319,0.006857674157246946,0.04378674179315567,0.04193819686770439,0.04193819686770439,0.04417289420962334,0.04193819686770439,0.002728876890614629,0.004122080747038126
76,2.5346,0.01808256242237985,0.01657923269830644,0.006016373222693799,0.006015371119603513,0.044101156294345856,0.040266964584589005,0.040266964584589005,0.044101156294345856,0.040266964584589005,0.0027423130813986063,0.004159194882959127
77,2.56795,0.018170609658583997,0.015369664466008542,0.005157418137416242,0.00513148266635835,0.04403078928589821,0.038603197783231735,0.038603197783231735,0.04403078928589821,0.038603197783231735,0.002755720866844058,0.004196056630462408
78,2.6013,0.018261663204059003,0.014200068598613141,0.004250287597998975,0.0042381692286580785,0.04396183788776398,0.03694995120167732,0.03694995120167732,0.04396183788776398,0.03694995120167732,0.0027688080444931984,0.004232692066580057
79,2.63465,0.018355734234675763,0.013075593447312711,0.003354597425088285,0.0033392715808004125,0.04389441758394241,0.03530983626842499,0.03530983626842499,0.04389441758394241,0.03530983626842499,0.0027815867215394974,0.00426888931542635
80,2.668,0.018453754073008893,0.01169026601873338,0.00248325947485864,0.0024385261889547094,0.043828099966049194,0.033663708716630936,0.033663708716630936,0.043828099966049194,0.033663708716630936,0.0027945952024310827,0.004304688423871994
81,2.7013500000000006,0.018554888254031537,0.00994921434484422,0.0016389000769704565,0.0015222984906285986,0.04376249015331268,0.032006509602069855,0.032006509602069855,0.04376249015331268,0.032006509602069855,0.0028072793502360582,0.004340438637882471
82,2.7347000000000006,0.018659159129485486,0.00822264659963548,0.0008240896817296728,0.0006041895207017645,0.04369726777076721,0.030373554676771164,0.030373554676771164,0.04369726777076721,0.030373554676771164,0.0028199132066220045,0.00437593087553978
83,2.7680500000000006,0.01876618299447,0.0065152044948190435,4.173774085938775e-05,-0.00029220473207533515,0.04363257437944412,0.028514748439192772,0.028514748439192772,0.04363257437944412,0.02877131476998329,0.0028325309976935387,0.004411219619214535
84,2.8014000000000006,0.018876630401238798,0.004831768160685895,-0.0007041547838598505,-0.0011822548154741541,0.04356899857521057,0.026652557775378227,0.026652557775378227,0.04356899857521057,0.027206281200051308,0.0028449958190321922,0.004446279723197222
85,2.8347500000000005,0.01898992392979562,0.003177284782752393,-0.0014107231441885248,-0.002059560680761935,0.04350585862994194,0.024823997169733047,0.024823997169733047,0.04350585862994194,0.025687702000141144,0.0028575933538377285,0.004481196869164705
86,2.8681000000000005,0.019105277543887494,0.0015580501016229376,-0.0020745028201490656,-0.0029141944292932764,0.04344255477190018,0.02303943783044815,0.02303943783044815,0.04344255477190018,0.02411552704870701,0.0028699925169348717,0.004515795968472958
87,2.9014500000000005,0.019223987644538282,-1.7401242628695135e-05,-0.0026908073965460078,-0.0037387427333742396,0.04337996616959572,0.021313108503818512,0.021313108503818512,0.04337996616959572,0.022529225796461105,0.002882269909605384,0.004550253506749868
88,2.9348000000000005,0.01934497017227113,-0.0015417937580496088,-0.003438514137640597,-0.004526665845885874,0.043316733092069626,0.01966046914458275,0.01966046914458275,0.043316733092069626,0.021004483103752136,0.0028943910729140043,0.004584521520882845
